Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity
40:25.6,40:31.6,"Tak, to jest granat.","Yes, this is a grenade.",certainty,neutral,neutral
40:31.6,40:32.6,Jalapeno.,Jalapeno.,neutrality,neutral,neutral
40:32.6,40:36.6,Czy jesteś pewna?,Are you sure?,doubt,fear,mild
40:36.6,40:37.6,Jestem pewna.,I am sure.,confidence,happiness,mild
40:37.6,40:53.6,"Ja wiem, jak wygląda jalapeno. To jest taka krótka, czerwona, jak mały pomidorek papryczka.","I know what a jalapeno looks like. It's a short, red pepper, like a small tomato.",certainty,neutral,neutral
40:53.6,40:54.6,"Wiesz, co tu mam?",Do you know what I have here?,curiosity,neutral,mild
40:54.6,40:55.6,Jalapeno.,Jalapeno.,neutrality,neutral,neutral
40:55.6,40:56.6,"Wiesz, co tu masz?",Do you know what you have here?,curiosity,neutral,mild
40:56.6,40:57.6,Nie.,No.,rejection,anger,mild
40:58.6,41:04.6,"Papryka jalapeno, papryka jalapeno zielona i czerwona. Prezent.","Jalapeno pepper, green and red jalapeno pepper. Gift.",curiosity,neutral,neutral
41:04.6,41:09.6,Dziękuję. Kolejna nauka.,Thank you. Another lesson.,gratitude,happiness,mild
41:09.6,41:16.6,"No i tak, że byłaś lepsza niż kolegów, znalazłaś pięć produktów, jest też bezpieczna, możesz iść na balkon.","And also, you were better than your colleagues, you found five products, it's also safe, you can go to the balcony.",pride,happiness,mild
41:16.6,41:19.6,Dziękuję bardzo.,Thank you very much.,gratitude,happiness,mild
41:19.6,41:24.6,"Dzisiaj jestem bardzo szczęśliwa, że jeszcze nie pora na mnie.",Today I am very happy that it is not my time yet.,relief,happiness,intense
41:24.6,41:29.6,"Manko przecież tam leży, leży trawa cytrynowa.","But after all, there it is, there is lemongrass lying there.",confusion,surprise,mild
41:29.6,41:31.6,"Leszek, Adam, zapraszam do nas.","Leszek, Adam, I invite you to us.",welcoming,happiness,mild
41:31.6,41:37.6,"Leszek odgadł zaledwie jeden produkt, Adam nie poznał żadnego. Czy obaj pożegnają się z programem?","Leszek guessed only one product, Adam didn't recognize any. Will both of them say goodbye to the show?",uncertainty,fear,mild
41:37.6,41:46.6,"Ta konkurencja pokazała, że dziewczyny były od was znacznie lepsze. One mają się czym chwalić, a wy niestety nie.","This competition showed that the girls were much better than you. They have something to boast about, and unfortunately you do not.",disappointment,sadness,moderate
41:46.6,41:55.6,"Leszek, odgadłeś jeden składnik, a ty, Adam, żadnego. To jest po prostu nie do wymyślenia sobie taki scenariusz.","Leszek, you guessed one ingredient, and you, Adam, none. It's just impossible to imagine such a scenario.",bewilderment,surprise,moderate
41:55.6,42:00.6,Myśmy się tego absolutnie nie spodziewali. To duży szok dla nas.,We absolutely did not expect this. This is a big shock for us.,shock,surprise,intense
42:00.6,42:10.6,Kuchnia MasterChefa opuści Adam.,Adam will leave the MasterChef kitchen.,resignation,sadness,moderate
42:16.6,42:27.6,"Adam, ja wiem, że ty umiesz gotować. Ja wiem, że ty masz olbrzymią wiedzę, ale takie są zasady tej gry.","Adam, I know that you can cook. I know that you have enormous knowledge, but these are the rules of this game.",resignation,sadness,mild
42:27.6,42:35.6,"Życzę ci powodzenia i radości z gotowania nie tylko ryb i owoców morza, ale również kurczaków.","I wish you good luck and joy in cooking not only fish and seafood, but also chicken.",encouragement,happiness,mild
42:35.6,42:45.6,Odłóż fartucha na swoje stanowisko.,Put the apron back in your place.,command,neutral,neutral
42:45.6,42:51.6,Po prostu źle trafiłem i tyle. Zabawa idzie dalej. Ja też mam swoje zajęcie.,"I just had bad luck, that's all. The fun goes on. I also have my own thing to do.",resignation,sadness,mild
42:51.6,42:56.6,"Myślę, że ktoś mnie zauważy po tym programie i może jakąś inną szansę dostanę.",I think someone will notice me after this show and maybe I'll get another chance.,hope,happiness,moderate
42:56.6,43:04.6,"Na chwilę obecną wracam do Londynu, a mam nadzieję, że szybko wrócę do Polski.","For now, I'm going back to London, and I hope I'll return to Poland soon.",longing,sadness,mild
43:04.6,43:13.6,"Jakbym brał udział, to ja bym grał tego pasternaka na dzień dobry, no to bym upadł dzisiaj.","If I were participating, I would play that Pasternak right away, well, then I would have failed today.",resignation,sadness,mild
43:13.6,43:16.6,"Ale fajnie, że jestem.",But it's nice that I'm here.,contentment,happiness,mild
43:16.6,43:21.6,Już za tydzień dzisiaj zrobimy wam warsztaty z mistrzem kuchni.,"In just a week today, we will do a workshop with a master chef for you.",anticipation,happiness,moderate
43:21.6,43:25.6,No i się nie zawiodłam. Na to czekam.,And I was not disappointed. This is what I'm waiting for.,satisfaction,happiness,moderate
43:25.6,43:31.6,"Magda Gessler pokaże wam swoje popisowe danie, a waszym zadaniem będzie odtworzenie go w jak najlepszy sposób.","Magda Gessler will show you her signature dish, and your task will be to recreate it in the best possible way.",anticipation,neutral,mild
43:31.6,43:35.6,Bardzo ważną rzeczą jest temperatura tego farszu.,A very important thing is the temperature of this filling.,attentiveness,neutral,neutral
43:35.6,43:38.6,"Nie rzucę w ciebie, obiecuję.","I won't throw it at you, I promise.",reassurance,happiness,mild
43:38.6,43:41.6,"To tu, to tu. Na co czekasz?","Here, here. What are you waiting for?",impatience,anger,moderate
43:41.6,43:42.6,No nie ma czasu.,"Well, there is no time.",impatience,sadness,moderate
43:42.6,43:44.6,Czas szybko leci.,Time flies quickly.,nostalgia,sadness,mild
43:44.6,43:47.6,"Czuję, że będziemy mieli niespodziankę dzisiaj następnej.",I feel that we will have a surprise today or next time.,anticipation,surprise,mild
43:47.6,43:48.6,Przeprawiłeś?,Did you cross?,curiosity,neutral,mild
43:48.6,43:50.6,Jeszcze nie.,Not yet.,patience,neutral,neutral
43:50.6,43:51.6,"Kurczę, zapomniałem.","Damn, I forgot.",frustration,sadness,mild
43:51.6,43:54.6,To będzie po prostu poezja.,It will simply be poetry.,anticipation,happiness,mild
43:54.6,43:56.6,Takich rzeczy się nie podaje ludziom.,You don't give such things to people.,disapproval,disgust,moderate
43:56.6,43:59.6,"To ciasto jest tak twarde, ja go nie chcę próbować.","This cake is so hard, I don't want to try it.",aversion,disgust,moderate
43:59.6,44:02.6,"Jak ci powiedzisz prawda, to ja już nie mam siły.","If I tell you the truth, I just don't have the strength anymore.",exhaustion,sadness,moderate
