Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity,Translation_Predicted
24:59.8,25:02.8,Wszystko w rękach dziewięcioletniej Oliwki.,Everything is in the hands of nine-year-old Oliwka.,anticipation,surprise,moderate,It's all the same thing as Oliver's under the hands of your hands.
25:02.8,25:05.8,Tym samym wygrywa drużyna czerwona!,"Thus, the red team wins!",triumph,happiness,moderate,This is the same thing that the team wins the red carpet!
25:20.8,25:22.8,Uwielbiam wygrywać.,I love winning.,exhilaration,happiness,moderate,I love to play with you.
25:22.8,25:24.8,Jak ja uwielbiam wygrywać.,How I love to win.,exhilaration,happiness,intense,"Like I do, I love the piano."
25:26.8,25:27.8,Super!,Super!,enthusiasm,happiness,moderate,"Greater than that, you know, great-looking guy."
25:28.8,25:30.8,Drużyna odrzuconych zwyciężyła.,The team of the rejected has won.,triumph,happiness,moderate,"Secondly, the second one's been turned out to be the winner of the winner."
25:33.8,25:34.8,Dzięki!,Thanks!,gratitude,happiness,mild,"Thanks to the fact that you're doing, you know?"
25:36.8,25:38.8,Czemu przegraliśmy?,Why did we lose?,disappointment,sadness,moderate,Why didn't we lose it?
25:41.8,25:43.8,Czemu przegraliśmy?,Why did we lose?,disappointment,sadness,moderate,Why didn't we lose it?
25:43.8,25:46.8,"No bo dzieci wolały pizzę, no nie?","Because the kids preferred pizza, right?",resignation,neutral,mild,"Well, it's a pizza kid, 'cause it's a pizza kid, isn't it?"
25:49.8,25:50.8,"I mużynek, który...","And the little black boy, who...",hesitation,neutral,neutral,And I'm gonna give it to him.
25:50.8,25:51.8,Uśmiech mużynka!,Smile of a black man!,appreciation,happiness,mild,"You know, I'm not gonna have to tell him."
25:51.8,25:55.8,"I uśmiech mużynka, który w przeciwieństwie do naleśnika z serem","And the smile of the black man, which unlike the cheese pancake",curiosity,neutral,mild,"And it must be necessary for the smile of the Lord's smile, and it has to be a smile for him."
25:55.8,25:57.8,dzieci uważają za deser!,children consider it a dessert!,amusement,happiness,mild,The kids think of the dessert on the dessert of the kids!
25:57.8,26:00.8,"Czekolada, ser, wygrana.","Chocolate, cheese, victory.",satisfaction,happiness,mild,"They're waiting to win, show up, won't you?"
26:00.8,26:02.8,"Maria, Maria, Maria!","Maria, Maria, Maria!",longing,sadness,intense,"Maria, Maria, Maria, Maria, you're gonna have to take a look at this!"
26:03.8,26:07.8,"Gdyby była kolejna grupowa konkurencja, biorę dokładnie w ten sam sposób.","If there was another group competition, I would do it exactly the same way.",determination,neutral,mild,"If I take the same way, then I'll take the same way as the two of them."
26:13.8,26:17.8,Drużyna Leszka przegrała na rynku i będzie musiała walczyć w kolejnym zadaniu.,Leszek's team lost in the market and will have to fight in the next task.,disappointment,sadness,moderate,The second part of the market will have to fight and fight for the next century.
26:17.8,26:22.8,Krzysiek i reszta czerwonych w nagrodę za zwycięstwo są już bezpieczni.,Krzysiek and the rest of the reds are already safe as a reward for their victory.,relief,happiness,mild,The rest of the red flags are safe for the rest of us.
26:30.8,26:34.8,"Patrząc na was z boku, ja zauważyłam, że pracowaliście jak dobry szwajcarski zegarek,","Looking at you from the side, I noticed that you worked like a good Swiss watch,",admiration,happiness,mild,"Look, look, look, look, I saw you workin', and I saw you work on the side of the sidewalker."
26:34.8,26:36.8,ale chyba gdzieś tam zbagatelizowaliście.,but I think you somehow neglected it somewhere.,disappointment,sadness,mild,"You know, I think you've been there, but I think you've been able to save yourself somewhere."
26:37.2,26:41.2,wysublimowany smak naszych gości.,the sophisticated taste of our guests.,admiration,happiness,mild,We're gonna have a taste of our guests in the guesthouse.
26:41.2,26:44.2,"Co mnie rozczarowało, gdzie jest ta niespodzianka,","What disappointed me, where is that surprise,",disappointment,sadness,moderate,"What is this surprise, where it's a surprise to disappoint me, where it is,"
26:44.2,26:45.2,która miała być?,which one was supposed to be?,confusion,surprise,mild,The person who had to be involved in this?
26:45.2,26:48.2,"Miała być niespodzianka i ta główna niespodzianka,","There was supposed to be a surprise and the main surprise,",expectation,surprise,mild,"She had a surprise to be a surprise, and this surprise, and it's a surprise to be a surprise."
26:48.2,26:51.2,"którą przygotowaliśmy, rozpłynęła się w piecu.",the one we prepared melted in the oven.,disappointment,sadness,mild,"We've been prepared for a kiss, and they're prepared to have a piece of cake."
26:51.2,26:55.2,"Miał być tort bezowy, no ale tak się zdarzyło","There was supposed to be a meringue cake, but that's just how it happened",resignation,sadness,mild,"He had a cake, but it was supposed to be so hot."
26:55.2,26:57.2,i jest nam przykro.,and we are sorry.,regret,sadness,mild,"I'm sorry, and I'm sorry."
26:57.2,26:59.2,"Leszek, byłeś kapitanem, prawda?","Leszek, you were the captain, right?",curiosity,neutral,mild,"You were a captain, didn't you?"
26:59.2,27:02.2,"Według ciebie, kto wśród was był najlepszy?","In your opinion, who among you was the best?",curiosity,neutral,mild,"According to you, who was the best man to be with you?"
27:03.2,27:09.2,Drużyna naprawdę była wspaniała i nie mogę wymienić.,The team was really wonderful and I can't name them.,admiration,happiness,moderate,"The second was great, and I can't guarantee you how great it was."
27:09.2,27:11.2,"Jeżeli byłaby naprawdę wspaniała,","If she were truly wonderful,",doubt,neutral,mild,"If it were great, then it would have been great for me to say,"
27:11.2,27:12.2,to byśmy wygrali.,then we would have won.,regret,sadness,mild,We're gonna win this.
27:12.2,27:14.2,"Ty byłeś z nimi na balkonie, a oni tam na dole.","You were with them on the balcony, and they were down there.",recollection,neutral,neutral,"You were there, and they're gonna have a couple of them, and they're gonna be there."
27:14.2,27:15.2,Przepraszam.,I'm sorry.,remorse,sadness,mild,"Excuse me, I'm sorry, sir."
27:16.2,27:20.2,"Leszek, a jeśli teraz mógłbyś wybrać jedną osobę,","Leszek, and if you could choose one person now,",curiosity,neutral,mild,"And if you can choose one person, then you could choose to choose one person."
27:20.2,27:22.2,"która na pewno mogłaby zachować fartuch,","who could definitely keep the apron,",certainty,neutral,mild,I'm sure that could keep an eye on the farm.
27:22.2,27:24.2,to kogo byś wybrał?,so who would you choose?,curiosity,neutral,mild,Who would you choose to choose who it was?
27:24.2,27:26.2,To możesz być również ty.,It could be you too.,possibility,neutral,neutral,"This could be you, too."
27:26.2,27:27.2,Pamiętaj o tym.,Remember this.,insistence,neutral,mild,Don't forget it.
27:27.2,27:29.2,"Nie, siebie nie mogę wybrać.","No, I can't choose myself.",resignation,sadness,mild,"I can't choose myself, and I can pick myself up."
27:30.2,27:33.2,"Byłby to kac moralny i nie na moim poziomie,","It would be a moral hangover and not on my level,",disapproval,disgust,moderate,"It was a total disaster, and it would be my problem, and it would have been an accident of mine."
27:33.2,27:36.2,bo pójście na taką łatwiznę.,because taking such an easy way out.,disapproval,disgust,moderate,"'Cause you're gonna have to go to the same way, 'cause you're gonna go to the same way."
27:36.2,27:41.2,"Byłbym chyba tchórzem i myślę, że postąpiłem tak, jak powinienem.",I would probably be a coward and I think I acted as I should have.,self-reflection,neutral,mild,"I was a coward, and I think I should be a coward."
27:41.2,27:43.2,Wybieram...,I choose...,anticipation,happiness,mild,"You know, I'm going to take a look at that."
27:48.2,27:49.2,Charles.,Charles.,neutrality,neutral,neutral,"Charles, you know, Charles, it's been a while."
27:51.2,27:55.2,"Decyzja Leszka jest zaskoczeniem, także dla Charlesa.","Leszek's decision is a surprise, also for Charles.",astonishment,surprise,moderate,"It's Decision of a surprise, and it's also a surprise to be surprised."
27:56.2,27:58.2,"Szok, nie?","Shock, right?",astonishment,surprise,moderate,"Sixteen, no, no, no."
27:59.2,28:01.2,"Czemu ja, to nie wiem.","Why me, I don't know.",confusion,sadness,mild,Why don't I know that?
28:03.2,28:05.2,"Nie, że musiałem wybrać Charlie'ego.",Not that I had to choose Charlie.,regret,sadness,mild,"Charlie, I had to choose to choose that I had to choose."
28:05.2,28:07.2,Ja chciałem wybrać Charlie'ego z dwóch powodów.,I wanted to choose Charlie for two reasons.,preference,neutral,neutral,I just wanted to pick up Charlie's reasons for two reasons.
28:07.2,28:10.2,"Raz to jest przyjaźń, druga to jest pomoc dla przyjaciela.","First, it is friendship, second, it is help for a friend.",camaraderie,happiness,mild,"Once again, this is the second friend of a friend, it's a friend of mine."
28:10.2,28:14.2,"Fajny facet i myślę, że postąpiłem słusznie.",Nice guy and I think I did the right thing.,satisfaction,happiness,mild,"I've been monitoring the right guy, and I think I'm a good guy."
28:16.2,28:19.2,"Potrafię w biznesie być bardzo twardy,","I can be very tough in business,",determination,neutral,moderate,"I can be tough at business, so I can be tough."
28:19.2,28:23.2,ale te emocje wygrają na twardego człowieka.,but these emotions will win over a tough man.,resignation,sadness,moderate,"Those who won't win, but the hard feelings won't win."
28:24.2,28:26.2,Na miejscu Leszka to...,If I were in Leszek's place...,contemplation,neutral,neutral,"On the other hand, it's Leader."
28:28.2,28:30.2,"Nie wiem, co ja bym zrobił.",I don't know what I would do.,uncertainty,fear,mild,I don't know what I would do.
28:30.2,28:31.2,Nie wiem.,I don't know.,uncertainty,neutral,neutral,I don't know. I don't know.
28:31.2,28:34.2,"Myślę, że też może Leszek bym wybrał.",I think maybe I would also choose Leszek.,consideration,neutral,mild,I think maybe I'd start by the way I can pick up Lester's dressing room.
28:39.2,28:42.2,"Dzisiejsza konkurencja pokazała,","Today's competition showed,",anticipation,neutral,mild,"It's been a disaster today, and it's odd to show you that it's a project."
28:44.2,28:46.2,jakie to wszystko jest trudne.,how difficult all this is.,discouragement,sadness,moderate,It's hard to figure out what it is.
28:49.2,28:51.2,"Byliście drużyną, drużyną niebieskich,","You were a team, a team of the blue ones,",nostalgia,sadness,mild,"You've come to a team, a team, a team, a team, a team, and a team of mine."
28:51.2,28:53.2,ale teraz macie czarne fartuchy,but now you have black aprons,observation,neutral,neutral,"But now you have black paint, and you have a lot of black paint."
28:53.2,28:57.2,i teraz każdy z was będzie musiał walczyć sam o siebie.,and now each of you will have to fight for yourself.,apprehension,fear,moderate,"You know, I'm gonna have to fight you in front of each other."
28:57.2,28:59.2,"Czy to będzie deser, czy to będzie ryba, czy to będzie mięso,","Will it be dessert, will it be fish, will it be meat,",curiosity,surprise,mild,"Will it be a fish, or a fish, it's gonna be a fish, and it's gonna be, uh..."
28:59.2,29:01.2,"czy to będzie, nie wiem, wieloryb.","will it be, I don't know, a whale.",uncertainty,surprise,mild,"I don't know if it's gonna be a routine, and I know if it's gonna be a gamble."
29:01.2,29:04.2,"Jestem przygotowany na to chwilę, na wszystko.","I am prepared for this moment, for everything.",readiness,neutral,mild,"I'm ready for a moment, and it's all the time to prepare it."
29:04.2,29:08.2,"Jako pierwszy z konkurencją zmierzy się kapitan, czyli Leszek.","The captain, that is Leszek, will be the first to face the competition.",anticipation,surprise,mild,"As Captain Lewis, the first part of the strategy is to be the first to change."
29:22.2,29:25.2,"Masterchef musi wiedzieć, z czego gotuje.",Masterchef must know what he is cooking with.,certainty,neutral,neutral,"He has to know what's going on, he's got to know what he's got to do."
29:25.2,29:28.2,Dlatego pragniemy sprawdzić twoją wiedzę.,"Therefore, we want to test your knowledge.",curiosity,neutral,mild,That's why we're gonna check your reports and find out why we're gonna want to check your diary.
29:28.2,29:32.2,Na tym stole jest 37 produktów z całego świata.,There are 37 products from all over the world on this table.,curiosity,neutral,neutral,"There's a whole world in the world of the whole world, and there's a whole thing that's not gonna happen."
29:32.2,29:35.2,"Owoce, kwiaty, nasiona, korzenie.","Fruits, flowers, seeds, roots.",neutrality,neutral,neutral,"Oh, yeah, our flowers, our flowers, our flowers, the flowers, our flowers, our flowers, the flowers, the flowers of the flowers."
29:35.2,29:37.2,Podróż poprzez smak.,Journey through taste.,curiosity,neutral,neutral,"In fact, it's a classic that makes sense of tea."
29:37.2,29:41.2,Twoim zadaniem będzie rozpoznanie jak największej ilości produktów.,Your task will be to recognize as many products as possible.,expectation,neutral,neutral,Your job is to recognize the highest quality of the product.
29:41.2,29:45.2,"Możesz je oglądać, dotykać, wąchać, podnosić,","You can watch them, touch them, smell them, pick them up,",curiosity,neutral,mild,"You can touch them, watch them, watch them, watch them, watch them, watch, watch them, see,"
29:45.2,29:48.2,ale nie możesz ich próbować.,but you can't try them.,restriction,sadness,mild,But you can't try to try to try and try and try to try it.
29:48.2,29:52.2,"Ja jestem takim facetem, który lubi chodzić po sklepach, pooglądać.","I am the kind of guy who likes to walk around shops, to look around.",interest,happiness,mild,I'm the guy who likes to go to a guy like that likes to walk in.
29:52.2,29:54.2,Dzisiaj jest kontakt z tymi produktami.,Today there is contact with these products.,expectation,neutral,neutral,Today is the product concerned for the product concerned.
29:54.2,29:56.2,"Sporo z nich znam, no byłem spokojny.","I know quite a few of them, but I was calm.",calmness,neutral,mild,"Oh, I've been so cool with them, and I know that I'm cool with them."
29:56.2,29:58.2,"No Leszek, jesteś gotowy?","So Leszek, are you ready?",anticipation,surprise,mild,"Come on, you're ready to have a baby with me."
30:03.2,30:04.2,No zaczynaj.,"Well, start.",impatience,anger,mild,"Come on, let's just start with the beginning."
30:14.2,30:15.2,Granat.,Grenade.,alarm,fear,moderate,It's been a year since the game started.
30:16.2,30:17.2,Granat.,Grenade.,alertness,surprise,mild,It's been a year since the game started.
30:18.2,30:19.2,"Tak, to jest granat.","Yes, this is a grenade.",certainty,neutral,neutral,"Yeah, well, it's a massacre, and it's a grenade."
30:30.2,30:31.2,Pietruszka.,Parsley.,neutrality,neutral,neutral,"Oh, my god, you're gonna want to get a divorce."
30:31.2,30:32.2,Jestem pewien.,I am sure.,confidence,happiness,mild,I'm sure it's okay to have a fight.
30:37.2,30:38.2,100%?,100%?,doubt,surprise,mild,"You know, it's a 100-year-old thing, isn't it?"
30:38.2,30:39.2,100%.,100%.,certainty,neutral,neutral,"You know, it's a 100-year-old man's disease, and it's a hundred%."
30:40.2,30:41.2,Może zmienić się jeszcze?,Can it still change?,uncertainty,fear,mild,Maybe it's about to change your mind.
30:43.2,30:44.2,Nie.,No.,rejection,anger,mild,"You know, I'm gonna have to take a look at that."
30:46.2,30:47.2,Leszek.,Leszek.,neutrality,neutral,neutral,"Least of a sudden, it's okay to have a bullet."
30:47.2,30:50.2,"To jest, znaczy, pietruszka w sensie, że to jest korzeń z pietruszki.","This is, I mean, parsley in the sense that this is the root of parsley.",clarification,neutral,neutral,"I mean, it's like that, uh, the cat is in the middle of the catalog."
30:50.2,30:52.2,"Dobrze, ja ci powiem co to jest.","Alright, I'll tell you what it is.",readiness,neutral,neutral,"Okay, so I'm gonna tell you what's going on."
30:55.2,30:56.2,To jest pasternak.,This is a parsnip.,neutrality,neutral,neutral,This is the one who's a slave to the circus.
31:00.2,31:04.2,"Pietruszka jest taka bardzo, czuje się ten, a tu faktycznie jest mniejszy ten, ten, ten,","Parsley is so very, you can feel it, and here actually it's less, less, less,",uncertainty,neutral,mild,"Oh, yeah, well, this one's a lot less common, and this one's the one that's the one that's actually feeling,"
31:04.2,31:05.2,mniej intensywny zapach.,less intense smell.,indifference,neutral,neutral,The lesser part of the smell is that the smell of the smell is the smell of the smell.
31:05.2,31:08.2,Jest i faktycznie można jako takie warzywo używać.,"It is, and you can actually use it as a kind of vegetable.",acceptance,neutral,neutral,"It's actually like you can use a piece of cookies, and it's a really good thing to use."
31:08.2,31:10.2,Na pewno go wytestujemy.,We will definitely test it.,determination,neutral,moderate,I'm sure we're going to put him in a circle.
31:11.2,31:12.2,"Leszek, zapraszam ci.","Leszek, I invite you.",invitation,neutral,neutral,"Lewis, you're gonna want to get a look at that."
31:13.2,31:18.2,"Dwaj kucharze, którzy odgadną najmniej produktów, będą czekać w kuchni.",The two chefs who guess the fewest products will wait in the kitchen.,apprehension,fear,mild,"Hold on, at least wait for the hotel of the kitchen, the hotel will be waiting for the hotel."
31:18.2,31:21.2,"Pozostali, bezpieczni, trafią na balkon.","The others, safe, will go to the balcony.",reassurance,neutral,mild,"They're leaving, they're gonna be safe, and they're gonna get a little bit safe."
31:35.2,31:37.2,Adam nie wie jaki jest wynik Leszka.,Adam doesn't know what Leszek's result is.,uncertainty,neutral,neutral,Adam knows what he's been doing.
31:37.2,31:38.2,Pietruszka.,Parsley.,neutrality,neutral,neutral,"Oh, my god, you're gonna want to get a divorce."
31:41.2,31:42.2,Nie chce ryzykować.,I don't want to take a risk.,apprehension,fear,mild,I don't want to risk the risk of losing my mind.
31:42.2,31:43.2,Zaczyna od pewniaka.,He starts with a sure thing.,confidence,happiness,mild,I'm starting to think of you.
31:46.2,31:47.2,Pietruszka.,Parsley.,neutrality,neutral,neutral,"Oh, my god, you're gonna want to get a divorce."
31:57.2,31:58.2,I odkładać to?,And to put it away?,confusion,surprise,mild,"And that's what you're doing, isn't it?"
32:00.2,32:02.2,"Adam, czy jesteś pewien?","Adam, are you sure?",doubt,fear,mild,"Adam, are you sure that you're not sure if you're in the middle of Adam?"
32:04.2,32:06.2,Chyba idioti ze mnie jakieś debile robią.,I think idiots are making a fool out of me.,contempt,anger,moderate,"I think they're doing some idiots, and I think they're doing some idiots."
32:06.2,32:09.2,"Nie zastanowi, no co jest innego podobnego do tej pietruszki.",He won't think about what else is similar to this parsley.,indifference,neutral,neutral,The same thing is that you're not gonna think of it.
32:15.2,32:16.2,"Tak, jestem pewien.","Yes, I am sure.",certainty,neutral,moderate,"Yeah, well, I'm sure I'm sure I'm pretty sure of that."
32:19.2,32:22.2,"Adam, to jest pasternak.","Adam, this is a parsnip.",informing,neutral,neutral,"Adam, this is a fortress, and it's Adam."
32:27.2,32:28.2,Trudno.,It's hard.,resignation,sadness,mild,It's hard to get out of here.
32:29.2,32:30.2,Ale zaczęłabym.,But I would start.,hesitation,neutral,mild,But I would have stopped by the sidewalker.
32:32.2,32:35.2,"Przed momentem ja popełniłem ten sam błąd, nie?","A moment ago I made the same mistake, didn't I?",regret,sadness,mild,"Before the moment I made a mistake, I did not commit the same mistake?"
32:36.2,32:39.2,"Radość jakaś, no bo, no trzeba powiedzieć, to jest też rywalizacja.","Some kind of joy, because, well, you have to say, it's also a competition.",excitement,happiness,moderate,"The President's got to say it, 'cause there's some kind of a firefighter that's gonna have to say it."
32:39.2,32:41.2,"Ja myślę, że do tego tak trzeba podejść.",I think that's the way to approach this.,thoughtfulness,neutral,neutral,"I think that's what you need to do, and I think that's the way to get rid of it."
32:41.2,32:42.2,Bardzo podobne.,Very similar.,indifference,neutral,neutral,It's very much like that.
32:46.2,32:48.2,Leszek i Adam się nie popisali.,Leszek and Adam did not do well.,disappointment,sadness,mild,Adam and Adam were outlined to take care of the car.
32:48.2,32:52.2,"Żeby być bezpieczną, Ania musi rozpoznać tylko dwa produkty.","To be safe, Ania only has to recognize two products.",caution,fear,mild,"In order to recognize the safety of the normal products, there must be only two of you."
32:57.2,32:58.2,To jest granat?,Is this a grenade?,suspicion,fear,moderate,"It's a massacre, isn't it?"
33:00.2,33:01.2,"Tak, to jest granat.","Yes, this is a grenade.",confirmation,neutral,neutral,"Yeah, well, it's a massacre, and it's a grenade."
33:07.2,33:08.2,To jest kardamon?,Is this cardamom?,curiosity,surprise,mild,"This is a cardinal product, and it's like, uh, a doctor."
33:12.2,33:13.2,Tak.,Yes.,acceptance,neutral,neutral,"Yeah, well, that's how it's been."
33:18.2,33:19.2,To jest mango?,Is this a mango?,curiosity,neutral,mild,"This is a man's room, and it's a man."
33:20.2,33:21.2,"Tak, to jest mango.","Yes, this is a mango.",certainty,neutral,neutral,"Yeah, well, it's a man, and it's a man."
33:37.2,33:38.2,To jest owoc litchi?,Is this a lychee fruit?,curiosity,neutral,mild,This is a disgrace to the Holy Spirit.
33:53.2,33:56.2,"Aniu, to niestety nie jest owoc litchi.","Aniu, unfortunately, this is not a lychee fruit.",disappointment,sadness,mild,"And unfortunately, unfortunately, it's not fair, unfortunately, unfortunately, unfortunately, it's a little of the Holy Spirit."
33:57.2,33:58.2,To jest miechunka.,This is a physalis.,neutrality,neutral,neutral,"This is a sanctuary, and it's a sanctuary."
34:07.2,34:10.2,"37 składników, odgadłaś tylko 3.","37 ingredients, you guessed only 3.",disappointment,sadness,moderate,"You've only been able to figure out why you've been monitoring the code, and I'm gonna have to go to the code."
34:12.2,34:15.2,"To nie jest wiedza na miarę Masterchefa, ale równocześnie","This is not knowledge on the level of Masterchef, but at the same time",doubt,neutral,mild,"It's not like he's having a decimal knowledge, but he's obsessed with Mabel."
34:15.2,34:19.2,"posiadałaś większą wiedzę niż Leszek i Adam,","you had more knowledge than Leszek and Adam,",pride,happiness,mild,"Adam, you have a lot more interesting than Adam and Adam, and Adam, you've had a dream."
34:19.2,34:22.2,w związku z czym jesteś bezpieczna i możesz iść na balkon.,therefore you are safe and you can go to the balcony.,reassurance,happiness,mild,You're safe and you can go to a certain relationship with a couple of things that you're safe.
34:24.2,34:26.2,Nie mogłam w to uwierzyć.,I couldn't believe it.,disbelief,surprise,moderate,I couldn't believe it.
34:26.2,34:28.2,"Pomyślałam, że w ogóle to jest abstrakcyjne.","I thought that, in general, this is abstract.",bewilderment,surprise,mild,"I thought it was absurd, and I was thinking it was absurd."
34:28.2,34:30.2,Nie docierało to do mnie w ogóle.,It didn't reach me at all.,detachment,neutral,neutral,It took me a look at that.
34:31.2,34:33.2,W ogóle nie mogłam w to uwierzyć.,I couldn't believe it at all.,disbelief,surprise,intense,"In fact, I couldn't believe that it's the least possible to believe that I'd be able to."
34:33.2,34:35.2,Nie docierało to do mnie w ogóle.,It didn't reach me at all.,confusion,neutral,mild,It took me a look at that.
34:36.2,34:39.2,"W ogóle nie pamiętam drogi od momentu, kiedy to usłyszałam, aż na góra.",I don't remember the way at all from the moment I heard it until the top.,bewilderment,surprise,moderate,"In the way I heard it, when I heard it, it's a road trip to the ground."
34:41.2,34:43.2,"Jola marzy o własnym, małym bistro.","Jola dreams of her own, small bistro.",longing,happiness,mild,Johan's got a little baby-in-law on his own.
34:44.2,34:46.2,"Tytuł Masterchefa ma jej pomóc w spełnieniu marzenia,","The title of Masterchef is supposed to help her fulfill her dream,",hope,happiness,mild,You're the one who has to help her dream.
34:46.2,34:48.2,więc jest bardzo zdeterminowana.,so she is very determined.,determination,neutral,intense,"So it's a very elegant, so it's a very elegant of the devil."
34:50.2,34:51.2,Jesteś gotowa?,Are you ready?,anticipation,neutral,neutral,"You're ready to be ready, and you're ready to take care of it?"
34:51.2,34:52.2,Jestem gotowa.,I am ready.,readiness,neutral,neutral,I'm ready to be ready for the next time.
34:54.2,34:55.2,To zaczynaj.,Then start.,impatience,anger,mild,It's starting to start with a start-up.
34:56.2,34:57.2,Mango.,Mango.,neutrality,neutral,neutral,"Man, you know, Manny, you know what I'm saying?"
34:58.2,34:59.2,"Tak, to jest mango.","Yes, this is a mango.",certainty,neutral,neutral,"Yeah, well, it's a man, and it's a man."
35:14.2,35:19.2,"Jakbym brał udział, to ja bym grał tego pasternaka na dzień dobry,","If I were participating, I would play that Pasternak right away,",eagerness,happiness,mild,It's like I'm a good day to play a game with this.
35:19.2,35:21.2,no to bym się nie spodziewała.,"Well, I wouldn't have expected that.",astonishment,surprise,moderate,I would have expected you to see that.
35:21.2,35:26.2,"Jakbym grał tego pasternaka na dzień dobry, no to bym upadł dzisiaj.","If I had played that pasternak right away, I would have collapsed today.",regret,sadness,mild,It's like I'm gonna play a good day for this.
35:27.2,35:28.2,Jesteś pewna?,Are you sure?,doubt,fear,mild,Are you sure that you're not sure of anything?
35:29.6,35:52.6,"Na 99% byłam pewna, że to jest pasternak, ale mówię, jeszcze nie powiem, bo jak pietruszka, no to niepotrzebnie mogę ryzykować, prawda?","I was 99% sure it was parsnip, but I thought, I won't say anything yet, because if it's parsley, then I might be taking an unnecessary risk, right?",uncertainty,fear,moderate,"On the other hand, I'm gonna say that it's true that I can't risk the fact that I'm going to have to risk this, but I'm going to say that's what I'm saying."
35:52.6,35:58.6,Bazylia.,Bazylia.,neutrality,neutral,neutral,"All right, let's just go."
35:58.6,35:59.6,Ale jaka bazylia?,But which basil?,confusion,surprise,mild,But what's the matter of the base?
35:59.6,36:10.6,Bazylia fioletowa.,Purple basil.,neutrality,neutral,neutral,The product is based on the vial of the vial.
36:10.6,36:14.6,"Tak, to jest bazylia fioletowa i też bazylia czerwona.","Yes, this is purple basil and also red basil.",confirmation,neutral,neutral,"Yeah, well, it's a red dresser, and it's also a red box for the red carpet."
36:14.6,36:18.6,Granat.,Grenade.,alarm,fear,moderate,It's been a year since the game started.
36:18.6,36:41.6,"Tak, to jest granat.","Yes, this is a grenade.",certainty,neutral,neutral,"Yeah, well, it's a massacre, and it's a grenade."
36:41.6,36:46.6,Oregano.,Oregano.,neutrality,neutral,neutral,Description of Ossetta's ex-wife has been compromised.
36:46.6,36:54.6,"Tak, to jest oregano.","Yes, this is oregano.",certainty,neutral,neutral,"Yeah, well, it's a matter of fact that it's been in the middle of the Vatican."
36:54.6,36:57.6,Owoce goi.,Eat the fruit.,encouragement,neutral,neutral,"Occasionally, the Ombudsman is responsible for him."
36:57.6,37:00.6,Jesteś pewna?,Are you sure?,doubt,fear,mild,Are you sure that you're not sure of anything?
37:00.6,37:02.6,"Mam nadzieję, że się nie mylę.",I hope I'm not wrong.,hope,fear,mild,I hope I'm wrong with you.
37:02.6,37:09.6,Nie mieliście.,You didn't have.,disappointment,sadness,mild,"You've been compromised, and I'm not sure."
37:09.6,37:11.6,Trawa cytrynowa.,Lemongrass.,neutrality,neutral,neutral,It's not like we're having a fight.
37:11.6,37:40.6,"Tak, to jest trawa cytrynowa.","Yes, this is lemongrass.",confirmation,neutral,neutral,"Yeah, well, it's a flatter that's not gonna blow off the line."
37:40.6,37:44.6,Marakuja.,Marakuja.,neutrality,neutral,neutral,He has a crush on his wrist.
37:44.6,37:56.6,"Tak, to jest marakuja.","Yes, this is passion fruit.",confirmation,neutral,neutral,"Yeah, well, it's a mapy thing, and it's got a map."
37:56.6,37:58.6,Grzyby shiitake.,Shiitake mushrooms.,neutrality,neutral,neutral,The Glee Club's got a look at that.
37:58.6,38:08.6,"Tak, to są grzyby shiitake.","Yes, these are shiitake mushrooms.",confirmation,neutral,neutral,"Yeah, well, it's the same thing that's happened to you."
38:08.6,38:10.6,Bakłażan chiński.,Chinese eggplant.,neutrality,neutral,neutral,The Chinese news is that the Chinese guy's called Bannabe.
38:10.6,38:20.6,"Tak, to jest bakłażan.","Yes, this is an eggplant.",certainty,neutral,neutral,"Yeah, well, it's like that, uh, uh, it's a drug dealer."
38:20.6,38:23.6,Pigwa.,Pigwa.,neutrality,neutral,neutral,Pursuant to be taken into consideration.
38:23.6,38:25.6,Jesteś pewna?,Are you sure?,doubt,fear,mild,Are you sure that you're not sure of anything?
38:25.6,38:29.6,"To jest moja odpowiedź, pigwa.","This is my answer, quince.",assertiveness,neutral,neutral,"This is my answer, my answer is to the answer of the answer."
38:29.6,38:32.6,"Jola, to się nazywa papaya.","Jola, this is called papaya.",informing,neutral,neutral,"Johany, it's called kinky, and it's called kinky."
38:32.6,38:33.6,To nie jest pigwa.,This is not a quince.,denial,neutral,neutral,"It's not like he's a drunken, it's a drunken."
38:33.6,38:36.6,Pigwa trochę inaczej wygląda.,Quince looks a little different.,curiosity,neutral,mild,Pilot looks a little different.
38:36.6,38:39.6,"Nie wiem, ile odgadnęli pozostali.",I don't know how many the others guessed.,uncertainty,fear,mild,"I don't know how much they've been leaving, and I don't know how much they're leaving."
38:39.6,38:44.6,"Jak stałam, ja mówię, czy to wystarczy.","As I stood, I said, is that enough?",uncertainty,fear,mild,"Like I said, if it's enough, then I'm going to say that I'm going to have it."
38:44.6,38:51.6,"Jola, to nie jest bardzo zły wynik, jeśli porównamy go z wynikiem Twoich kolegów.","Jola, this is not a very bad result if we compare it with the results of your colleagues.",reassurance,happiness,mild,"We know that if it's bad, it's a very bad thing we've got to do."
